,trk_rate,mean_roa,mean_nroi,mean_nassoc,mean_mean_err,mean_std_dev
0,0.0,0.3996152448498041,43.61052631578947,17.13684210526316,2.626795789473684,1.3834684210526316
1,0.0,0.3996152448498041,43.61052631578947,17.13684210526316,2.626795789473684,1.3834684210526316
2,0.0,0.3977654822444934,40.22105263157895,15.705263157894738,2.6328010526315793,1.3787221052631575
3,0.0,0.3968546101906331,34.31578947368421,13.347368421052632,2.295489473684211,1.2702336842105264
4,0.0,0.3939912294386329,31.778947368421054,12.25263157894737,2.143191578947368,1.247176842105263
5,0.0,0.4006121008223569,29.326315789473686,11.442105263157895,2.075962105263157,1.2429252631578946
6,0.0,0.3994532930671391,27.25263157894737,10.6,1.9901368421052634,1.1860515789473685
7,0.0,0.4014310287552965,25.178947368421053,9.821052631578947,1.7860894736842108,1.0636873684210526
8,0.0,0.4014310287552965,25.178947368421053,9.821052631578947,1.7860894736842108,1.0636873684210526
9,0.0,0.40070157528991085,23.357894736842105,9.08421052631579,1.549383157894737,0.9566410526315791
10,0.0,0.4069657783216351,21.36842105263158,8.410526315789474,1.3656894736842105,0.8643021052631579
11,0.0,0.41606108141046366,19.621052631578948,7.873684210526315,1.2048515789473686,0.7323863157894739
12,0.0,0.4275442887657347,18.242105263157896,7.494736842105263,1.1594578947368421,0.6460905263157896
13,0.0,0.4367005356405113,16.852631578947367,7.08421052631579,1.0644189473684211,0.6198000000000001
14,0.0,0.44129267413039747,15.789473684210526,6.6947368421052635,0.9021084210526319,0.5411957894736843
15,0.6,0.4443501976368729,14.621052631578948,6.231578947368421,0.7687989473684211,0.41048526315789496
16,0.6,0.4443501976368729,14.621052631578948,6.231578947368421,0.7687989473684211,0.41048526315789496
17,0.6,0.4550782390161849,13.526315789473685,5.88421052631579,0.6733199999999999,0.33998000000000006
18,0.6,0.473568193931971,11.968421052631578,5.421052631578948,0.5962568421052631,0.24121473684210523
19,0.6,0.48252631025484205,11.389473684210527,5.252631578947368,0.5739778947368421,0.24398947368421056
20,0.6,0.4990725588481006,10.694736842105263,5.08421052631579,0.4839905263157894,0.19989684210526312
21,0.6,0.5127292556085126,10.021052631578947,4.91578947368421,0.40313263157894746,0.15767684210526317
22,0.6,0.5225306272674693,9.48421052631579,4.7368421052631575,0.31350631578947363,0.1163463157894737
23,0.6,0.5225306272674693,9.48421052631579,4.7368421052631575,0.31350631578947363,0.1163463157894737
24,0.0,0.534545980335454,9.042105263157895,4.610526315789474,0.3403284210526316,0.1043884210526316
25,0.0,0.3996152448498041,43.61052631578947,17.13684210526316,2.626795789473684,1.3834684210526316
26,0.0,0.3974949340792084,40.2,15.68421052631579,2.6396821052631583,1.377536842105263
27,0.0,0.3939213839785877,31.768421052631577,12.242105263157894,2.1382178947368415,1.2453505263157894
28,0.0,0.3994532930671391,27.25263157894737,10.6,1.9901368421052634,1.1860515789473685
29,0.0,0.40153717647754333,25.16842105263158,9.821052631578947,1.7860894736842108,1.0636873684210526
30,0.0,0.4069657783216351,21.36842105263158,8.410526315789474,1.3656894736842105,0.8643021052631579
31,0.0,0.4275442887657347,18.242105263157896,7.494736842105263,1.1594578947368421,0.6460905263157896
32,0.0,0.44129267413039747,15.789473684210526,6.6947368421052635,0.9021084210526319,0.5411957894736843
33,0.6,0.4442562126744669,14.6,6.221052631578948,0.7697315789473684,0.41021473684210547
34,0.6,0.47433374417120544,11.957894736842105,5.421052631578948,0.5962568421052631,0.24121473684210523
35,0.6,0.4990725588481006,10.694736842105263,5.08421052631579,0.4839905263157894,0.19989684210526312
36,0.6,0.5225306272674693,9.48421052631579,4.7368421052631575,0.31350631578947363,0.1163463157894737
37,0.0,0.39906831108539265,43.578947368421055,17.094736842105263,2.6186463157894733,1.3838778947368422
38,0.0,0.3965198589316569,34.26315789473684,13.31578947368421,2.2826452631578946,1.2735800000000002
39,0.0,0.3994532930671391,27.25263157894737,10.6,1.9901368421052634,1.1860515789473685
40,0.0,0.400262335793432,23.326315789473686,9.063157894736841,1.5519305263157894,0.9566463157894738
41,0.0,0.42772656263221914,18.231578947368423,7.494736842105263,1.1594578947368421,0.6460905263157896
42,0.6,0.4442562126744669,14.6,6.221052631578948,0.7697315789473684,0.41021473684210547
43,0.6,0.47574402979201735,11.926315789473684,5.421052631578948,0.5962568421052631,0.24121473684210523
44,0.6,0.5127292556085126,10.021052631578947,4.91578947368421,0.40313263157894746,0.15767684210526317
45,0.0,0.3986727717110681,43.54736842105263,17.063157894736843,2.6127,1.3766968421052632
46,0.0,0.3939213839785877,31.768421052631577,12.242105263157894,2.1382178947368415,1.2453505263157894
47,0.0,0.40143040060108437,25.094736842105263,9.789473684210526,1.7893357894736843,1.0593915789473685
48,0.0,0.42772656263221914,18.231578947368423,7.494736842105263,1.1594578947368421,0.6460905263157896
49,0.6,0.4439798117522859,14.536842105263158,6.189473684210526,0.7632484210526317,0.40341052631578966
50,0.6,0.4990725588481006,10.694736842105263,5.08421052631579,0.4839905263157894,0.19989684210526312
51,0.0,0.39844106092398507,43.43157894736842,17.010526315789473,2.6169968421052627,1.373153684210526
52,0.0,0.4005243161639351,29.305263157894736,11.43157894736842,2.0890957894736832,1.2391915789473684
53,0.0,0.40713372976590234,21.31578947368421,8.389473684210527,1.3656894736842105,0.8643021052631579
54,0.6,0.4439798117522859,14.536842105263158,6.189473684210526,0.7632484210526317,0.40341052631578966
55,0.6,0.49965735416973805,10.68421052631579,5.08421052631579,0.4839905263157894,0.19989684210526312
