,trk_rate,mean_roa,mean_nroi,mean_nassoc,mean_mean_err,mean_std_dev
0,0.0,0.0,398.0,0.0,0.0,0.0
1,0.0,0.0,398.0,0.0,0.0,0.0
2,0.0,0.49834462087858844,352.875,175.25,1.41715,1.2928437499999998
3,0.38,0.5244949079238687,334.04761904761904,174.8095238095238,1.3542285714285716,1.242959523809524
4,0.88,0.5310499956005057,308.6904761904762,163.57142857142858,1.2490190476190475,1.1553452380952383
5,0.75,0.538230393393742,286.9047619047619,154.04761904761904,1.1826214285714285,1.0978142857142859
6,536870912.0,0.5472326274942907,267.8333333333333,146.16666666666666,1.1197238095238096,1.033864285714286
7,0.0,0.5569981556467072,248.28571428571428,137.83333333333334,1.0480142857142856,0.9583142857142858
8,0.0,0.5674770023129724,231.47619047619048,130.83333333333334,0.9861666666666666,0.8953452380952379
9,0.0,0.5675157988390679,231.33333333333334,130.76190476190476,0.9862523809523809,0.8954238095238095
10,0.0,0.5911588676526324,204.8095238095238,120.47619047619048,0.9164190476190475,0.8272857142857142
11,0.0,0.6037289891125632,192.71428571428572,115.83333333333333,0.8774380952380954,0.7871095238095238
12,0.75,0.6159258444211775,181.5,111.23809523809524,0.853007142857143,0.764902380952381
13,0.75,0.6285708505080203,171.78571428571428,107.38095238095238,0.8295785714285715,0.7419333333333333
14,0.75,0.6341698395585693,162.73809523809524,102.71428571428571,0.7819785714285716,0.6936976190476191
15,0.75,0.6476302185890499,155.3095238095238,100.16666666666667,0.7750285714285713,0.6893880952380952
16,0.75,0.6477207873609374,155.28571428571428,100.16666666666667,0.7750285714285713,0.6893880952380952
17,0.75,0.6554199459606755,147.8095238095238,96.54761904761905,0.7467190476190475,0.6639071428571428
18,0.75,0.6620156192569182,141.26190476190476,93.19047619047619,0.7353214285714286,0.6600119047619049
19,0.88,0.6696685694463289,135.45238095238096,90.38095238095238,0.7185428571428571,0.6389333333333332
20,0.0,0.6735854475274972,129.85714285714286,87.28571428571429,0.7105095238095238,0.6332666666666666
21,0.0,0.67869359561272,123.54761904761905,83.64285714285714,0.6999071428571428,0.6285047619047619
22,0.62,0.685825915014787,118.16666666666667,80.80952380952381,0.6852976190476191,0.614402380952381
23,0.62,0.685825915014787,118.16666666666667,80.80952380952381,0.6852976190476191,0.614402380952381
24,0.0,0.6905332761305268,113.54761904761905,78.07142857142857,0.6872428571428573,0.6284738095238095
25,0.75,0.696482755516979,108.69047619047619,75.42857142857143,0.6795023809523809,0.6431928571428571
26,0.0,0.7059167749092092,99.71428571428571,69.97619047619048,0.6565261904761904,0.6299523809523809
27,0.0,0.712932212587433,95.21428571428571,67.5,0.6517666666666667,0.6485309523809524
28,0.0,0.7179378108274855,91.97619047619048,65.61904761904762,0.6360333333333333,0.6282309523809524
29,0.0,0.7265117906619566,88.21428571428571,63.714285714285715,0.6274642857142857,0.627602380952381
30,0.0,0.7265117906619566,88.21428571428571,63.714285714285715,0.6274642857142857,0.627602380952381
31,1.0,0.7309417809245189,84.42857142857143,61.404761904761905,0.6096023809523808,0.6103095238095237
32,1.0,0.737802842276165,81.71428571428571,60.0,0.5987571428571429,0.6062666666666667
33,1.0,0.7423029132656922,78.78571428571429,58.285714285714285,0.6077238095238094,0.6238571428571429
34,0.38,0.7426337838530241,76.19047619047619,56.42857142857143,0.6003523809523809,0.6109761904761905
35,0.38,0.7420850354062116,73.26190476190476,54.214285714285715,0.5948285714285715,0.6085642857142857
36,0.38,0.7429056981261706,70.42857142857143,52.19047619047619,0.5816428571428572,0.5984952380952382
37,0.38,0.7429056981261706,70.42857142857143,52.19047619047619,0.5816428571428572,0.5984952380952382
38,0.38,0.7456089150403443,67.95238095238095,50.5,0.575947619047619,0.5817595238095239
39,0.38,0.742660520652158,65.14285714285714,48.166666666666664,0.5541285714285715,0.5558309523809524
40,0.38,0.7473009018892856,62.5,46.54761904761905,0.5301690476190476,0.5228214285714285
41,0.38,0.7527176074624685,58.357142857142854,43.76190476190476,0.5025690476190476,0.48805714285714297
42,0.38,0.7492703645628618,56.857142857142854,42.42857142857143,0.4972428571428572,0.4734071428571429
43,0.0,0.7485081402272126,55.11904761904762,41.11904761904762,0.4792880952380953,0.4469952380952381
44,0.0,0.7485081402272126,55.11904761904762,41.11904761904762,0.4792880952380953,0.4469952380952381
45,0.0,0.7448479534356954,53.54761904761905,39.76190476190476,0.4811642857142856,0.4463333333333333
46,0.0,0.7471170420381898,51.976190476190474,38.69047619047619,0.47132142857142856,0.41932857142857155
47,0.0,0.7437409048436346,50.595238095238095,37.45238095238095,0.4626380952380952,0.41017142857142846
48,0.0,0.7412408032572702,49.142857142857146,36.23809523809524,0.4753380952380953,0.41824523809523806
49,0.0,0.7407496590470003,47.595238095238095,35.04761904761905,0.471004761904762,0.41059285714285715
50,0.0,0.7321160852225912,46.333333333333336,33.69047619047619,0.4765857142857144,0.40939047619047625
51,0.0,0.7321160852225912,46.333333333333336,33.69047619047619,0.4765857142857144,0.40939047619047625
52,0.0,0.724661781587639,44.80952380952381,32.285714285714285,0.4825595238095238,0.42896190476190477
53,0.0,0.7172173788850147,43.19047619047619,30.785714285714285,0.491747619047619,0.4375071428571428
54,0.0,0.7078747456833929,42.07142857142857,29.61904761904762,0.4864952380952381,0.4062285714285714
55,0.0,0.697946521353412,40.714285714285715,28.285714285714285,0.4627071428571428,0.3674714285714285
56,0.0,0.6868584176958892,39.666666666666664,27.095238095238095,0.4537047619047619,0.364447619047619
57,0.0,0.6687231893037908,37.5,24.928571428571427,0.44991666666666663,0.3691285714285715
58,0.0,0.6687231893037908,37.5,24.928571428571427,0.44991666666666663,0.3691285714285715
59,0.0,0.6632543346082681,36.54761904761905,24.11904761904762,0.4701047619047618,0.3838071428571429
60,0.0,0.6566109155885627,35.26190476190476,23.047619047619047,0.48908571428571423,0.41867619047619054
